Sonstiges; Neu- und Weiterentwicklung von Softwarelösungen für unsere Maschinen in C#/.NET 
Sonstiges; Neues erschaffen: Du erweiterst, gestaltest und betreust bestehende und neue Softwaresysteme, die Millionen von Menschen das bargeldlose Bezahlen ermöglichen 
Sonstiges; Next-Level-Acceleration: Wir fördern dein persönliches Wachstum, damit du fachlich und persönlich über dich hinauswachsen kannst: von der indivi
Sonstiges; Nicht zuletzt entwickelst Du die Softwarefunktionen in Abstimmung mit den und testest diese direkt ab. 
Sonstiges; Nicht zuletzt werden Sie bei uns geschätztes Mitglied eines internationalen Teams und unterstützt Softwareteams auf der ganzen Welt. 
Sonstiges; Optional hast du bereits erste Erfahrung im Bereich E-Commerce sammeln können 
Sonstiges; Oracle produziert und vertreibt neben dem Datenbankprodukt Oracle Database die Oracle Fusion Middleware sowie die JEE-Server Oracle Application Server und Oracle WebLogic
Sonstiges; Organisation der optimalen Auftragserfüllung
Sonstiges; Persönliche Weiterbildung: Mit umfassenden Seminarangeboten, fachspezifischen Akademien und E-Learnings.
Sonstiges; Pflege, Wartung und Dokumentation von Software-Projekten. 
Sonstiges; Planung und Implementierung der Lösung der Steuerungssoftware für regionale Projekte (insb. die Softwaren TCS Ergo und TCS Observation) 
Sonstiges; Plattformunabhängige Software-Entwicklung für Windows und Linux 
Sonstiges; Practical experience in programming and software development
Sonstiges; praktische Erfahrung im Bereich der Softwareentwicklung
Sonstiges; Praktische Erfahrung in der Gestaltung von Cloud Governance/ Compliance Standards und Richtlinien 
Sonstiges; Praktische Erfahrung in der Softwareentwicklung 
Sonstiges; Produkt- und Projektmanagement für die neue Software 
Sonstiges; Produktverantwortlicher für die neue Software-Generation 
Sonstiges; Produziert wird Magento von der gleichnamigen Firma Magento (ehemals Varien) unter Zuhilfenahme des Zend Frameworks
Sonstiges; Programmierung und Test von Softwareanteilen zum Teil nach Entwurfs-Vorgaben 
Sonstiges; Programmierung von Software für Steuerungs- / Regelungsaufgaben in der Systemtechnik (vorwiegend C und Java) 
Sonstiges; Programmierung, Implementierung und Wartung der Software 
Sonstiges; Programmierung, Test und Analyse Softwareanteile im Wesentlichen nach Architektur-Vorgaben 
Sonstiges; Projektierung und Einbindung von echtzeitfähigen Feldbussystemen z.B. CAN, Profibus und Profinet
Sonstiges; Projektierung und Einbindung von Feldbussystemen z.B. Profibus und Profinet 
Sonstiges; Proven track record in sales, best case in Pro-Audio industry and/or i
Sonstiges; Qualitätssicherung der entwickelten Software 
Sonstiges; Qualitätsüberprüfung der Software in der gesamten Entwicklungsphase gemäß den jeweiligen Projektanforderungen 
Sonstiges; Realisierung von Netzwerk- / Routing-Lösungen 
Sonstiges; Realisierung von Softwarelösungen im front- und back-end Bereich (UX/UI) 
Sonstiges; Realisierung von technisch anspruchsvollen Aufgaben im Bereich der E-Mobilität 
Sonstiges; Rückblickend konnten Sie bereits Erfahrung mit cloud-basierten Anwendungsumgebungen sammeln 
Sonstiges; Salesforce versteht sich dabei als Anbieter von Software as a Service und Platform as a Service und ist vor allem auf Kundenbeziehungsmanagement (CRM) für Unternehmen jeder Größe spezialisiert
Sonstiges; Sämtliche Geschäftsvorgänge werden über das Internet abgewickelt
Sonstiges; SAP TechEd ist die Technologiekonferenz der SAP, die sich an das Netzwerk aus SAP-Beratern und Entwicklungspartnern wendet
Sonstiges; SAP-Business-ByDesign-Kunden können anschließend die Apps über den SAP Store einkaufe
Sonstiges; Scaling our cloud application with GitOps, ArgoCD and Terraform to K
Sonstiges; Sehr gute Erfahrung in Softwareentwicklung mit C++ und Python
Sonstiges; Sehr gute Kenntnisse in der objektorientierten
Sonstiges; Sehr gute Kenntnisse in der objektorientierten Softwareentwicklung, idealerweise mit den Programmiersprachen C++ oder C# und der Verwendung von Entwurfsmustern 
Sonstiges; Selbstständige und lösungsorientierte Arbeitsweise, gute Kommunikations- und Teamfähigkeit
Sonstiges; Sicherer Umgang in der Softwareprogrammierung mit C und C++ 
Sonstiges; Sicherer Umgang mit Schlagworten wie Cloud Governance, IaaS, PaaS, SaaS, DevOps, Container, Cloud-native, CI/CD Pipelines, Infrastructure as Code, ...
Sonstiges; Sie analysieren Funktionsfehler am Prüfstand / Fahrzeug und beseitigen diese in der Software 
Sonstiges; Sie arbeiten mit an der Produktrisikoanalyse, Sie stellen die Einhaltung der relevanten Normen sowie der Entwicklungsvorgaben für die Entwicklung von Steuerungssoftware sicher 
Sonstiges; Sie begeistern sich für IT-Themen und haben bereits erste Kenntnisse in der Softwareentwicklung, z.B. Kenntnisse in relationalen Datenbanken (ORACLE, MS-SQL, etc.) oder in einer Programmier- bzw. Skriptsprachen wie C# oder Shell Script - So können Sie mit uns als Bank beruhigt in die Zukunft blicken
Sonstiges; Sie besitzen Kenntnisse in der
Sonstiges; Sie besitzen Kenntnisse in der Entwicklung von Software, DevOps und Clean Code.
Sonstiges; Sie besitzen Know-how im Bereich Bare Metal Software-Development, gepaart mit Begeisterung und Kreativität.
Sonstiges; Sie bietet Möglichkeiten für Geschäftsprozessabwicklungen mit durchgängiger Informationsverarbeitung, etwa für Finanzbuchhaltung, Kunden- und Projektmanagement oder das Angebots- und Rechnungswesen
Sonstiges; Sie bringen gute Programmierkenntnisse in C/C++, idealerweise auch in Python ebenso mit wie Kenntnisse in Software-Engineering
Sonstiges; Sie bringen ihr Wissen bei der Suche nach der optimalen Lösung ein, bezogen auf eigenerstellte Software, zugekaufte Standard-Software oder eine Kombination aus Beidem. 
Sonstiges; Sie definieren neue Software-Systemarchitekturen unter anderem im Bereich der Prüfverfahren von seriellen ECU Kommunikationsprotokollen. 
Sonstiges; Sie entwickeln die Software- und Security-Architektur. 
Sonstiges; Sie entwickeln in einem innovativen Team embedded-Software für bestehende und neue Produkte 
Sonstiges; Sie entwickeln In einem internationalen Team eine Applikationssoftware zur Ansteuerung von industriellen X-ray-Systemen sowie zur Generierung von Volumendaten 
Sonstiges; Sie entwickeln Prüfprogramme und Prüfskripte für automatisierte Testsysteme in Geräte- und Softwareentwicklungsprojekten im Geschäftsbereich Interface Electronics 
Sonstiges; Sie entwickeln Software für unsere Infrastruktur (z. B. Lizenzproduktion, Aktivierungsserver, Schnittstellen zum SAP-System) und legen dabei großen Wert auf die Wiederverwendbarkeit und Qualität 
Sonstiges; Sie entwickeln Software im Bereich Automobil, Energie, Logistik oder Mobilitätsdienstleistungen 
Sonstiges; Sie entwickeln Softwareanwendungen für Neu- bzw. Weiterentwicklungen
Sonstiges; Sie entwickeln unsere bestehende Software-Suite okular/VR-Control weiter un
Sonstiges; Sie erarbeiten Softwarelösungen für Kundenanforderungen zur Maschinenanbindung 
Sonstiges; Sie erarbeiten Softwarelösungen für unsere Kundenanforderungen im Bereich der CAD Daten und PMI 
Sonstiges; Sie führen Schulungen für die Software durch und analysieren Verbesserungsansätze (Deep Learning, Data-Mining-Technologien).
Sonstiges; Sie führen Softwaretests durch. 
Sonstiges; Sie führen Testszenarien, Aktualisierungen und Schulungen der erstellten Software durch. 
Sonstiges; Sie gestalten den Weg der KfW in die Cloud aktiv mit. 
Sonstiges; Sie gestalten grundlegende Konzepte sowie die Architektur unserer Software für verschiedene Roboter-Plattformen 
Sonstiges; Sie haben (fundierte) Berufserfahrung in der Softwareentwicklung mit JavaEE
Sonstiges; Sie haben ein Studium der Informatik, Softwaretechnik oder ein vergleichbares technisches Studium erfolgreich abgeschlossen. 
Sonstiges; Sie haben eine Ausbildung im technischen Bereich oder ein vergleichbares Studium im Bereich E-Commerce, (Wirtschafts-) Informatik oder BWL erfolgreich abgeschlossen. 
Sonstiges; Sie haben Kenntnisse in agilen Softwareentwicklungsmethoden wie Scrum, Kanban oder SAFe. 
Sonstiges; Sie implementieren neue Softwareanwendungen, die zugrundeliegenden Data Pipelines, Datenmodelle und sorgen hierbei für eine entsprechende Datenbereinigung sowie Datenintegration unter Nutzung von State-of-the-Art Technologien. 
Sonstiges; Sie kodieren die Software (Embedded und mit Linux Kernel/User-Land). 
Sonstiges; Sie konzipieren die entsprechenden Software-Systeme und Product-Security-Maßnahmen. 
Sonstiges; Sie nutzen unsere CI/CT-Umgebung und integrieren Eigen- und Fremdsoftware 
Sonstiges; Sie planen eigenständig die Komponententests und führen diese durch 
Sonstiges; Sie planen eigenständig die Softwaretests und führen diese durch 
Sonstiges; Sie setzen komplexe Kundenfunktionen und Algorithmen in qualitativ hochwertige embedded Software um 
Sonstiges; Sie sind aktiv am Aufbau einer modularen Softwareplattform beteiligt, die auf unserer Softwarearchitektur MASAR basiert. 
Sonstiges; Sie sind Ansprechpartner für die die SPS-Programmierung und Sicherheitssteuerung für den Bereich X-ray, definieren und planen im Rahmen des Firmwaredesigns Softwarestrukturen und setzen diese um 
Sonstiges; Sie sind für die Software und alle Produktlebenszyklen verantwortlich. 
Sonstiges; Sie sind verantwortlich für die Architektur und das Design kundenorientierter Software-Funktionalitäten unter Berücksichtigung fachlicher und normativer Vorgaben. 
Sonstiges; Sie sind verantwortlich für die Integration von MATLAB/Simulink-Modellen in die Softwareprojekte. 
Sonstiges; Sie sind zuständig für die Pflege und Weiterentwicklung eines Edge-Systems, aktuell auf Basi
Sonstiges; Sie stellen neue Softwareversionen samt Dokumentation bereit und leisten den technischen Support 
Sonstiges; Sie stellen sicher, dass unsere entwickelte Software bei internen und externen Kunden installiert und aktualisiert werden kann 
Sonstiges; Sie transformieren fachliche Anforderungen in Softwarelösungen (mittels Softwaremodellierungstools unter Verwendung von Design Patterns) unter Berücksichtigung der bestehenden Software- und Systemarchitektur. 
Sonstiges; Sie treiben aktiv die Standardisierung und Modernisierung unserer Anlagen und Maschinensoftware voran 
Sonstiges; Sie übernehmen die kontinuierliche Verbesserung, Weiterentwicklung und Wartung von bestehenden Logistiklösungen
Sonstiges; Sie übernehmen Projektverantwortung im E-Commerce-Bereich. 
Sonstiges; Sie übernehmen Verantwortung für die Softwaretechnische Umsetzung bzgl. Lesbarkeit, Wartbarkei
Sonstiges; Sie übernehmen Verantwortung für die Softwaretechnische Umsetzung bzgl. Testbarkeit Ihrer Softwarelösungen 
Sonstiges; Sie übernehmen Verantwortung für eine ideale softwaretechnische Umsetzung bzgl. Lesbarkeit, Wartbarkeit, Erweiterbarkeit und Testbarkeit Ihrer Softwarelösungen 
Sonstiges; Sie überzeugen mit Ihrem erfolgreich abgeschlossenen Studium mit Schwerpunkt Wirtschaftsinformatik, E-Commerce, E-Business oder alternativ mit einer erfolgreich abgeschlossenen kaufmännischen Berufsausbildung gepaart mit einer hohen Affinität für digitale Medien. 
Sonstiges; Sie unterstützen bei der Programmierung von internen und externen Schnittstellen innerhalb der bestehenden oder zukünftigen Software-Landschaft. 
Sonstiges; Sie unterstützen das Prüftechnik-Team mit Software-Komponenten 
Sonstiges; Sie verfügen über ein erfolgreich abgeschlossenes Masterstudium im Bereich Software-Engineering oder Physik mit Schwerpunkt Elektrodynamik bzw. eine vergleichbare Qualifikation. 
Sonstiges; Sie verfügen über Erfahrung in der Softwareentwicklung mit einer gängigen Programmiersprache (Java, Python, C#, JavaScript o. Ä.)
Sonstiges; Sie verfügen über erste Erfahrung in der Software-Modellierung und -Entwicklung und sie haben bereits an IT-Projekten mitgearbeitet
Sonstiges; Sie verfügen über Kenntnisse in der Softwareentwicklung mit C# mit den Frameworks ASP.NET Core, Blazor und MAUI 
Sonstiges; Sie verfügen über mehrjährige Berufserfahrung im Bereich Digital Analytics bzw. der Analyse im Bereich E-Commerce und Web
Sonstiges; Sie verfügen über mehrjährige Berufserfahrung im Bereich Softwareentwicklung, idealerweise mit ersten Erfahrungen im CAD Umfeld.
Sonstiges; Sie verfügen über mehrjährige und fundierte Berufserfahrung in der Softwareentwicklung sowie ein grundlegendes Verständnis der Automatisierungstechnik. 
Sonstiges; Sie verfügen über praktische Erfahrung im Bereich Installationssoftware (z. B. InstallShield, Install-Script, Windows Installer) 
Sonstiges; Sie wirken bei der Konzeption und Umsetzung der Softwarearchitektur mit. 
Sonstiges; Sobald man sich mit einem weiteren Computer mit demselben Dropbox-Konto anmeldet, wird ebenso automatisch im Hintergrund der Server-Ordner mit dem entsprechenden Ordner auf dem anderen PC abgeglichen
Sonstiges; Software-Designs für Einzelkomponenten basierend auf den Architekturvorgaben entwickeln und Umsetzungsaufwände abschätzen 
Sonstiges; Software-Entwickler für den Batch-Abgleich 
Sonstiges; Softwareentwicklung auf Basis von PL/SQL 
Sonstiges; Softwareentwicklung für Embedded Systeme, im speziellen deren Schnittstellen zur Datenübertragung 
Sonstiges; Softwareentwicklung in C und C++ 
Sonstiges; Softwareentwicklung in unserem hausinternen Full Stack Entwicklungsteam 
Sonstiges; Softwareentwicklung von Windows und Linux Applications auf Basis von C/C++ 
Sonstiges; Softwarekonzepte, im Speziellen für Webanwendungen, erstellen
Sonstiges; Softwarepflege und -verwaltung 
Sonstiges; Solide Erfahrung in der Softwareentwicklung mit C# sowie einer Scriptsprache, z. B. Python oder PowerShell
Sonstiges; Spannende Einblicke: Zudem erhältst Du die Möglichkeit, Dir ein umfangreiches Wissen im Bereich E-Commerce und Produktmanagement bei Europas führendem Anbieter für Ticketing & Live Entertainment anzueignen.
Sonstiges; Spaß und Kreativität im Umgang mit Software
Sonstiges; Spezifikation von Softwarefunktionen
Sonstiges; SQL-Kenntnisse und erste Erfahrung in der agilen Softwareentwicklung sind von Vorteil
Sonstiges; Steer and support e-Commerce channel partner to improve the appearance of our brands at their marketplace/web shop, etc. 
Sonstiges; Strukturierte, lösungsorientierte Persönlichkeit, die Spaß daran hat, im Team die Weiterentwicklung unseres Software-Portfolios systematisch voranzutreiben
Sonstiges; Studium Elektrotechnik, Automatisierungstechnik, Informatik oder vergleichbare Qualifikation (mit Schwerpunkt Softwaretechnik) 
Sonstiges; Technisches Studium, idealerweise mit Schwerpunkt Informatik/ Softwareentwicklung. 
Sonstiges; Test von Software-Tools 
Sonstiges; Über die integrierte Verkaufsplattform Marketplace können auch Privatpersonen oder andere Unternehmen im Rahmen des Onlinehandels neue und gebrauchte Produkte anbieten
Sonstiges; Übernahme von Verantwortung bei Entwurf, Entwicklung, Dokumentation und Test von entsprechenden Softwarekomponenten 
Sonstiges; umfangreiche Erfahrung in der Softwareentwicklung und aktuellen Softwareprodukten
Sonstiges; Umgang mit Datenbanken (z. B.: Oracle, SQL-Server, Cloud-Anbindung)
Sonstiges; Umsetzung komplexer Anforderungen in modulare Strukturen und robuste Software 
Sonstiges; Umsetzung und Inbetriebnahme der Automatisierungslösungen und der zugehörigen Betriebsmittel, sowie Durchführung von Schulungen 
Sonstiges; Umsetzung von kundenspezifischen Lösungen am bestehenden Robotik-Steuerungssystem 
Sonstiges; Unser agiler Softwareentwicklungsprozess bietet Ihnen dabei eine ideale Plattform. 
Sonstiges; Unsere Produkte stellen wir den Entwicklerteams über ein selbstentwickeltes Frontend als Self-Service zur Verfügung. 
Sonstiges; Unsere Systemadministration entlastest du im IBM System i-Umfeld, indem du Systemressourcen verwendest
Sonstiges; Unseren Teams, unseren Fähigkeiten und interessanten Softwareentwicklungsprojekten
Sonstiges; Unterstützte Datenbanken sind Microsoft SQL Server und SAP HANA, wobei Letztere eine eigene, separate Installation ist
Sonstiges; Unterstützung anderer Abteilungen bei der Erstellung von Cloud Governance Dokumenten und Sicherstellung der Einhaltung 
Sonstiges; Unterstützung anderer Teams bei Fragen zu Cloud-Themen. 
Sonstiges; Unterstützung bei Funktions- und Integrationste
Sonstiges; Verantwortung für das Content-Management unserer Website und E-Commerce-Plattformen wie Amazon, einschließlich Einstellen, Aktualisieren und Pflegen von Produktinhalten und -beschreibungen, um eine hochwertige Präsentation sicherzustellen 
Sonstiges; Verantwortung für die effektive Umsetzung von Cloud-Governance-Maßnahmen und die Überwachung der Einhaltung der Vorgaben 
Sonstiges; Verifikation und Inbetriebnahme der erstellten Software zusammen mit Kollegen 
Sonstiges; Verständnis von Softwarearchitektur und Design Patterns
Sonstiges; Vorgaben und Leitlinien für das Softwaredesign in den Teams gestalten und aufrechterhalten. 
Sonstiges; Wartung, Pflege und Weiterentwicklung von IT-Facherfahren und Softwarelösungen 
Sonstiges; Weiterbildungsangebote unseres Inhouse-Instituts, der ABLEacademy (E-Learnings, Trainings und Seminare) 
Sonstiges; Weiterentwicklung dieser Lösungen durch Übe
Sonstiges; Weiterentwicklung dieser Lösungen durch Überführung von Marktanforderungen in Lastenhefte/User Stories sowie Definition und Entwicklung von Schnittstellen zu intern
Sonstiges; Weiterentwicklung und Betreuung des Abrechnungssystems sowie der angebundenen Anwendungen (z. B. CRM) und deren Schnittstellen 
Sonstiges; Weiterentwicklung unseres modularen Softwarekonzepts, gemeinsam mit unserem Team 
Sonstiges; Weiterentwicklung von Software-Komponenten des Code-Generators TargetLink - o Entwurf des Softwaredesigns in Zusammenarbeit mit dem Softwarearchitekten (m/w/d) o Software Engineering
Sonstiges; Weiterhin gehört die Gestaltung von Systemarchitekturen und der ganze Softwareentwicklungsprozess zu Ihren Aufgaben. 
Sonstiges; Weiterhin gehört die Gestaltung von Systemarchitekturen und der ganze Softwareentwicklungsprozess zu Ihren Aufgaben. 
Sonstiges; Weiterhin gehört die Gestaltung von Systemarchitekturen und der ganze Softwareentwicklungsprozess zu Ihren Aufgaben. 
Sonstiges; Werden Sie Teil eines unserer international agierenden Entwickler-Teams und programmieren Sie innovative und maßgeschneiderte Kundenlösungen in proALPHA. 
Sonstiges; Wir arbeiten Dich umfassend in unser WMS ein und machen Dich zum Experten für Projektteams, die mit unserer Lösung erfolgreiche Kundenprojekte umsetzen.
Sonstiges; Wir fördern lebenslanges Lernen mit vielseitigen Aus- und Weiterbildungsmöglichkeiten, internem Wissenstransfer und E-Learning
Sonstiges; Wir suchen zum nächstmöglichen Zeitpunkt unbefristet einen/ eine Softwareentwickler/ Softwareentwicklerin zur Verstärkung unseres Teams in Köln 
Sonstiges; Zahlreiche populäre Dienste wie beispielsweise Dropbox, Netflix, Foursquare oder Reddit greifen auf die Dienste von Amazon Web Services zurück
Sonstiges; Zeige deine Coding Skills mit Technologien wie Spring Boot, Docker, Kubernetes, Angular, Cloud und Microservices – oder lerne bei uns wie es geht. 
Sonstiges; Zudem besitzt Du analytische Fähigkeiten um Probleme zu erkennen, sie in Einzelteile zu zerlegen und eigenständig Lösungen zu entwickeln.
Sonstiges; Zudem identifizieren sie Möglichkeiten zur Testautomatisierung und Implementierung entsprechender Lösungen. 
Sonstiges; Zudem sind Sie für die Softwareentwicklung im Umfeld von sicherheitskritischen Anlagen im industriellen Bereich verantwortlich. 
Sonstiges; Zukunfts- und Arbeitsplatzsicherheit: Als genossenschaftliches Unternehmen mit jahrzehntelanger Erfahrung sind wir Vordenker der digitalen Transformation in der Bankenwelt und systemrelevanter Arbeitgeber.
Sonstiges; Zum Konzern gehören auch die Produktionsunternehmen sowie weitere Angebote für On-Demand-Druck und Merchandising
Sonstiges; Zur Entwicklung und Sicherung von Quellcode nutzt du entsprechende Software-Entwicklungswerkzeuge
Sonstiges; Zusammen mit dem Fachbereich findest du neue und moderne Lösungen in einem hoch innovativen fachlichen Umfeld. 
Sonstiges; Zusammenarbeit mit anderen internationalen Software-Entwicklungszentren 
Sonstiges; Zusammenarbeit mit den Bereichen Requirements Engineering, Softwareentwicklung und Testing
Sonstiges; Zusätzlich werden mit Simple Workflow Service (SWS), Simple Email Service (SES), Simple Queue Service (SQS) oder Simple Notification Service (SNS) weitere Dienste für Entwickler bereitgestellt
Sonstiges; Zuverlässig und kompetent unterstützen Sie uns bei der Inbetriebnahme und Wartung der entwickelten Systeme 
Sonstiges;... ist ein führender Anbieter von technisch anspruchsvollen Produkten und Lösungen in der und Dichtungstechnik für zahlreiche Industriebranchen. Engagiert und fachlich kompetent bieten wir unserem weltweiten Kundenstamm innovative Lösungen für zukunftsweisende Anwendungen. 
Sonstiges;bietet eigene Datenbanklösungen an (MaxDB, SAP ASE, SAP IQ, SAP HANA)
Sonstiges;Das Unternehmen hat seinen attraktiven Sitz im Großraum Minden und ist so gut erreichbar aus Niedersachsen und Ostwestfalen. Ihr abwechslungsreiches Aufgabenfeld - In dieser anspruchsvollen Position sind Sie verantwortlich für die Umsetzung innovativer Konzepte und begleiten und gestalten die Prozesse vom Konzept über die Industrialisierung bis zur Serienreife.
Sonstiges;Startete Zalando mit dem Onlineverkauf von Kosmetikartikeln
Sonstiges;Erfahrung als Solution Provider für die digitale Patientenversorgung, Arbeit in agilen und internationalen Scrum-Teams und eine moderne und coole
Sonstiges;Mitarbeiter in der Forschung und Software-Entwicklung
Sonstiges;erwirtschaftete einen Umsatz von über 460 Millionen US-Dollar
Sonstiges;About You wurde als Tochtergesellschaft von Otto gegründet und wird seit als Beteiligungsgesellschaft im Konzernportfolio geführt
Sonstiges;Adesso gliedert das Geschäft in die Segmente IT-Services und IT-Solutions
Sonstiges;Agile Entwicklung in abwechslungsreichen und innovativen Softwareprojekten für Branchenführer.
Sonstiges;Agile Softwareentwicklung (z. B. Kanban, Scrum) 
Sonstiges;Aktive und zielstrebige Entwicklung Ihrer Mitarbeiter
Sonstiges;Als Agiler Coach prägst du das Mindset von Teams,Projekt- und Kundenaccounts und gehst als servant leader vorweg und führst das Team mit ruhiger Hand zur Reife 
Sonstiges;Als C++-Entwickler für unsere Software GOM Volume Inspect Pro entwickelst Du Algorithmen, Funktionen und Workflows für die CT-Datenanalyse. 
Sonstiges;Als Entwickler (m/w/d) von Common Components entwickeln und betreuen Sie wiederverwendbare Softwaremodule, die in vielen verschiedenen Produkten und Entwicklungsbereichen bei dSPACE zum Einsatz kommen. 
Sonstiges;Als Field Application Engineer mit Schwerpunkt Akquisition Project Management bist Du unterstützend bei der Akquise für die neuen CLOUD-Produkte unseres Solution Fields DEV zuständig 
Sonstiges;Als Global Player sorgen wir bei SEW-EURODRIVE für Bewegung: mit wegweisenden Technologien und maßgeschneiderten Lösungen in der Antriebs- und Automatisierungstechnik. 
Sonstiges;Arbeiten Sie an den Lösungen von morgen und setzen Sie Ihre Ideen mit den neuesten Technologien um. 
Sonstiges;Als globaler Innovationsführer für Maschinen und Produktionslösungen in der Brillenglas- und Feinoptikindustrie bieten wir erstklassige Technologie und maßgeschneiderte Dienstleistungen. 
Sonstiges;Als Kompetenzcenter Payment der Sparkassen-Finanzgruppe entwickeln und vermarkten wir federführend ganzheitliche, zielgruppenspezifische und omnikanalfähige Payment-Lösungen für Privat- und Firmenkunden der Sparkassen sowohl für den PoS als auch für E- und M-Commerce.
Sonstiges;Als Mitglied der Genossenschaftlichen FinanzGruppe sind wir mit rund 700 Mitarbeitenden Partner der Volksbanken Raiffeisenbanken
Sonstiges;Als Projekt- und Programm-Manager (m/w/d) verantworten Sie die Leitung und Realisierung von komplexen interdisziplinären Großprojekten
Sonstiges;Als Software-Entwickler in der Automatisierungstechnik realisieren Sie Anlagen-Software unter Beckhoff TwinCAT und/oder CODESYS für SPS und Soft-PLC. 
Sonstiges;Als Software-Entwickler MES-Systeme sind Sie verantwortlich für den Betrieb, die laufende Pflege und die kontinuierliche Weiterentwicklung unserer Shopfloor-IT-Systeme. 
Sonstiges;Als Softwareentwickler Anwendungs-Software für Traktoren (w/m/div.) entwickeln Sie Software-Anforderungen, -Architektur und -Design nach Kundenanforderungen und erstellen neue Softwaremodule für Traktoren. 
Sonstiges;Als Softwareentwickler mit Schwerpunkt Testkonzept und Automatisierung (w/m/div.) sind Sie zuständig für die Ableitung und Definition von Maßnahmen zur Verbesserung der Software-Qualität durch Testaktivitäten. 
Sonstiges;Als Softwareentwickler sind Sie für die Konzeption, Entwicklung und Realisierung von Seriensoftware verantwortlich. 
Sonstiges;Als Softwareentwickler:in entwickeln Sie Software für elektrische End-of-Line Test- sowie Flashstationen weltweit für die zukünftige Generation von Steuergeräten für autonomes und elektrisches Fahren (wie zum Beispiel Radar, El-Lenkung oder Inverter). 
Sonstiges;Als Spezialist für Signalverarbeitung entwickeln wir innovative und qualitativ hochwertige Systemlösungen und Software-Produkte zur Erfassung und Verarbeitung analoger und digitaler Funksignale. Die PROCITEC GmbH ist eines der führenden deutschen Softwareunternehmen im Bereich der Nachrichtentechnik und Informationstechnologien mit Unternehmenssitz in der Technologieregion Baden-Württemberg. 
Sonstiges;Als Standardlösung ist Business ByDesign nicht in dem Maße wie SAP ERP modifizierbar
Sonstiges;Als Teil der Mercedes-Benz eDrive Entwicklung stellt die Abteilung Softwareentwicklung für Triebstrang & Elektroantriebe (RD/ETS2) einen wichtigen Beitrag bei der Entwicklung der Invertersoftware.
Sonstiges;Am Anfang konzentrierte SAP seine Expansionsanstrengungen auf hoch entwickelte IT-Märkte: 1993 kam Palo Alto als SAP-Labs-Standort hinzu
Sonstiges;Amazon bietet mit Elastic Beanstalk eine PaaS für Java, Python, Docker und weitere Plattformen
Sonstiges;An unserem Standort in Viersen konzentrieren wir uns auf die Entwicklung, Fertigung und den Vertrieb von Lösungen, die hauptsächlich den stetig steigenden Anforderungen der Süßwaren- und Pharmaindustrie im Bereich Sondermaschinenbau gerecht werden. 
Sonstiges;Analyse, Konzeption sowie Programmierung von Software-Produkten in SAP Anwendungsentwicklung oder in objektorientierten Hochsprachen (C#, Java, C++) 
Sonstiges;Anfang 2023 begann Zalando, über die Onlineshops in Deutschland, Österreich und den Niederlanden auch Spielzeug anzubieten
Sonstiges;Anforderungsmanagement im Rahmen der App- & Cloudentwicklung d.h. Erarbeiten von User Stories und Erstellen der Dokumentation in Azure DevOps 
Sonstiges;Angerland-Data ist der führende Software-Anbieter für den Baufachbereich Trockenbau (Innenausbau) mit Firmensitz in Ratingen bei Düsseldorf. Mit Hilfe der von uns stetig weiterentwickelten Software „Merlin“ wickeln unsere Kunden ihre Bauaufträge vollumfänglich ab. 
Sonstiges;Ansprechpartner für Kunden im Bereich Kundenanforderungen
Sonstiges;Anwendungsentwicklung: Sie werden die bestehende Software Merlin weiterentwickeln (ca. 50 %)
Sonstiges;Arbeiten in agilen Teams
Sonstiges;Arbeiten Sie gerne in der IT - Beratung bei einem modernen Arbeitgeber mit flexiblen Strukturen und persönlichen Entwicklungsmöglichkeiten und individuellem Weiterbildungsprogramm?
Sonstiges;As an (Senior) Cloud Application Integration Expert (f/m/d) you will join one of E.ON's Digital Technology initiatives. 
Sonstiges;Auch die erst 2018 erworbene Firma Qualtrics wird zum Verkauf gestellt, um Spielräume für andere Investitionen zu schaffen
Sonstiges;Auf Basis der SAP HANA In-Memory-Plattform entwickeln SAP Labs Produkte für 98 der 100 wertvollsten Marken der Welt
Sonstiges;Aufnahme, Definition und Analyse von Softwareanforderungen
Sonstiges;August 2018 gab Microsoft bekannt, dass die Microsoft-Cloud Deutschland nicht mehr für Neukunden zur Verfügung steht und keine neuen Dienste mehr bereitgestellt werden
Sonstiges;Aus den ehemals elf eigenständigen Rechenzentren der Sparkassenorganisation entstand durch eine Reihe von Fusionen und Zusammenschlüssen in den Jahren von 1997 bis 2008 die Finanz Informatik
Sonstiges;Ausbau, Betreuung und Pflege neuer und bestehender partnerschaftlicher Kundenbeziehungen mit dem Ziel einer hohen Kundenzufriedenheit und langfristigen Kundenbindung
Sonstiges;Außerdem arbeitest du in agilen Entwicklungsteams mit internen und externen Entwicklern, Produktmanagern und Anwendern, um funktionale Bedürfnisse in komplexe, technische Lösungsräume zu überführen. 
Sonstiges;Automatisierte Bereitstellung und stetige Optimierung der Infrastruktur
Sonstiges;Azure wurde im Oktober 2008 angekündigt, gestartet mit dem Codenamen „Project Red Dog“, seit dem 1. Februar 2010 ist die Plattform offiziell verfügbar
Sonstiges;Begleitung der Entwicklung der Produkte von der Konzeption, über die Umsetzung und Qualitätsprüfung bis hin zur Bereitstellung
Sonstiges;Bei der Konzeption kreativer Problemlösungen gehst du analytisch und ausdauernd vor Die Qualifikationen
